start_time,cpu,memory,hour,day_of_week,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos
2019-05-22 18:10:00,0.036336258753613834,0.00606192863620607,18,2,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
2019-05-22 18:15:00,0.030866336610561727,0.009118658527466232,18,2,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
2019-05-22 18:20:00,0.028657516261756975,0.006317010449302451,18,2,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
2019-05-22 18:25:00,0.03408565389913277,0.0068341899973070955,18,2,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
2019-05-22 18:30:00,0.03199159484111795,0.005960276787493527,18,2,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
2019-05-22 18:35:00,0.03521156987480949,0.00623176905943241,18,2,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
2019-05-22 18:40:00,0.031530212683451145,0.0065662712790845405,18,2,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
2019-05-22 18:45:00,0.03574889156186444,0.007133016775907557,18,2,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
2019-05-22 18:50:00,0.03702789265987401,0.008246856986481008,18,2,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
2019-05-22 18:55:00,0.028301626662387797,0.004384874447600602,18,2,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
2019-05-22 19:00:00,0.04724183696482253,0.01086471138056428,19,2,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434
2019-05-22 19:05:00,0.027713630005481656,0.004264782413651628,19,2,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434
2019-05-22 19:10:00,0.0425429429819203,0.00843355179071269,19,2,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434
2019-05-22 19:15:00,0.028430244628149193,0.008909005289599925,19,2,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434
