time,average_usage
1.45666E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45666E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45666E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45666E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45666E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45666E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45666E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45666E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45666E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45666E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45666E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45666E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45666E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45666E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45666E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45666E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45666E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45666E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45666E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45666E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45666E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45666E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45666E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45666E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45666E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45666E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45666E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45666E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45666E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45666E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45667E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45667E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45667E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45667E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45667E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45667E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45667E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45667E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45667E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45667E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45667E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45667E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45667E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45667E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45667E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45667E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45667E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45667E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45667E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45667E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45667E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45667E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45667E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45667E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45667E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45667E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45667E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45667E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45667E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45667E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45667E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45667E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45667E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45667E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45667E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45667E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45667E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45667E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45667E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45667E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45667E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45667E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45667E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45667E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45667E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45667E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45667E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45667E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45667E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45668E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45668E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45668E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45668E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45668E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45668E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45668E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45668E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45668E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45668E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45668E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45668E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45668E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45668E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45668E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45668E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45668E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45668E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45668E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45668E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45668E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45668E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45668E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45668E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45668E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45668E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45668E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45668E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45668E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45668E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45668E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45668E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45668E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45668E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45668E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45668E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45668E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45668E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45669E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45669E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45669E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45669E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45669E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45669E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45669E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45669E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45669E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45669E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45669E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45669E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45669E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45669E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45669E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45669E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45669E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45669E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45669E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45669E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45669E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45669E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45669E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45669E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45669E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45669E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45669E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45669E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45669E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45669E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.4567E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.4567E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.4567E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.4567E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.4567E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.4567E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.4567E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.4567E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.4567E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.4567E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.4567E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.4567E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.4567E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.4567E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.4567E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45672E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45672E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45672E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45673E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45673E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45673E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45673E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45673E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45673E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45673E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45673E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45673E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45673E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45673E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45674E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45674E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45674E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45674E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45674E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45674E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45674E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45674E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45674E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45674E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45674E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45675E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45675E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45675E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45675E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45675E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45675E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45675E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45675E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45675E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45675E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45675E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45675E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45675E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45675E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45675E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45675E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45675E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45675E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45675E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45675E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45675E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45675E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45676E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45676E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45676E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45676E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45676E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45676E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45676E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45676E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45676E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45676E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45676E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45676E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45676E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45676E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45676E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45676E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45676E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45676E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45676E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45676E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45676E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45677E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45677E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45677E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45677E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45677E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45677E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45677E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45677E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45677E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45677E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45677E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45677E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45677E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45677E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45677E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45677E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45677E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45677E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45677E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45677E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45677E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45677E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45677E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45678E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45678E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45678E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45678E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45678E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45678E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45678E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45678E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45678E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45678E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45678E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45678E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45678E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45678E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45678E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45678E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45678E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45678E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45678E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45678E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45678E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45678E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45678E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45678E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45678E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45678E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45678E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45678E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45678E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45679E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45679E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45679E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45679E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45679E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45679E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45679E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45679E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45679E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45679E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45679E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45679E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45679E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45679E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45679E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45679E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45679E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45679E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45679E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45679E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45679E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45679E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45679E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45679E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45679E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45679E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45679E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45679E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45679E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45679E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45679E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45679E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45679E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.4568E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.4568E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.4568E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.4568E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.4568E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.4568E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.4568E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.4568E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.4568E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.4568E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
