cluster,time,cpu,memory
5,0,0.00011983683004594617,0.00039754260910352806
5,300,0.00011530764422275962,0.0003135742162160007
5,600,0.00034881060761696766,0.0010257017534266405
5,900,0.002867999818204008,0.0011394375436858406
5,1200,0.006072705650777228,0.001870225023163761
5,1500,0.0061686164308035005,0.0018883424076170236
5,1800,0.00938768897888156,0.0020956145515307603
5,2100,0.00915896983818288,0.00136311082900422
5,2400,0.009854212486588581,0.00184748431042236
5,2700,0.006659994975986361,0.00109915231888516
5,3000,0.00979129410265266,0.0018381397591760399
5,3300,0.00658162996276902,0.00165229102951704
5,3600,0.006593644225418721,0.0016158650649507407
5,3900,0.006593644225418721,0.0010629149294014205
5,4200,0.006622055280036221,0.0011203102774352404
5,4500,0.0034697855579383,0.0003780808994381205
5,4800,0.003453574849230625,0.0003887599639927405
5,5100,0.0034533841522857247,0.00042346967078282
5,5400,0.00024505495338578446,0.00033733456310698
5,5700,0.00018517728263758266,0.00028966516730063996
5,6000,0.00042011287623934263,0.0007553931917523001
5,6300,0.002298836309638358,0.0008869277471885399
5,6600,0.002278430685868911,0.0009018014919848199
5,6900,0.003964196391191651,0.00108926935611742
5,7200,0.006419294112741593,0.00108545531357546
5,7500,0.006581853499168554,0.0008158652552018999
5,7800,0.00470389295211187,0.0006456163774910955
5,8100,0.004698934261816155,0.0006204447767442955
5,8400,0.0030053494896980348,0.00032868855198481554
5,8700,0.0006322453185016745,0.00032678150343803546
5,9000,0.0014373810380242144,0.00048104063403657543
5,9300,0.0046624930002731975,0.00109538917212324
5,9600,0.00499235925628772,0.0012679036285216199
5,9900,0.0050099040527412,0.0012858290815327
5,10200,0.00525758729376138,0.0014282355760997798
5,10500,0.004039894537097801,0.0010847036970846
5,10800,0.00083347238128942,0.0006059178135321998
5,11100,0.0037287180875238803,0.0011779211933871
5,11400,0.0037033539185740557,0.0011592329195025599
5,11700,0.003398469420261675,0.00105725196104516
5,12000,0.0056142738893056555,0.0012194694891443799
5,12300,0.005830605207961316,0.0018530272510184798
5,12600,0.0026815765397207357,0.0012947423900262
5,12900,0.0059055441779124005,0.0018346632724787599
5,13200,0.00590096737050236,0.0018020565198531798
5,13500,0.00373148940533468,0.0016343086959829001
5,13800,0.00354013867193414,0.0008947491528565398
5,14100,0.00468949173759474,0.0014530340138488198
5,14400,0.0015240666105987399,0.0009171179085233998
5,14700,0.0016123423794280598,0.0009133039059850599
5,15000,0.0037667345440982997,0.0010663794108458598
5,15300,0.0037276414093480497,0.0010953638956163198
5,15600,0.002544731360610289,0.0003590462469196398
5,15900,0.002494961783008729,0.0003716321672835198
5,16200,0.00561215465526099,0.0008247983081893998
5,16500,0.0034791110118923495,0.0006740112201255998
5,16800,0.003506572353898801,0.0007414982809800599
5,17100,0.006689158005216541,0.0014778159296767398
5,17400,0.00674674466686562,0.0014644672008044999
5,17700,0.00674674466686562,0.0017516234093513199
5,18000,0.00871376935944928,0.00189878988948636
5,18300,0.008685735866053479,0.00179659722549682
5,18600,0.005540710780065919,0.00105322362164478
5,18900,0.005490371034187499,0.00115541404504128
5,19200,0.0026571883528812386,0.00115541404504128
5,19500,0.0005807283931017783,0.00100958246261256
5,19800,0.0008719324817638799,0.0010021447640645
5,20100,0.00082674454408162,0.00100786582787762
5,20400,0.0018772437483535998,0.0010501756790837601
5,20700,0.0015087718020266,0.00031443012394918
5,21000,0.00264841936720984,0.00038612011128444005
5,21300,0.00258632631665666,0.0003988975253976201
5,21600,0.00326364582451932,0.0006125573853395201
5,21900,0.00222382580699166,0.00047129902680468
5,22200,0.00226405921811496,0.00046748503881290007
5,22500,0.00197866367681006,0.0010627006297565
5,22800,0.00183783530865462,0.00107070993580842
5,23100,0.00248294084931098,0.00109813944772038
5,23400,0.00246482403494016,0.0010975673487034
5,23700,0.0033686069114793,0.00121462363438314
5,24000,0.00252369926064528,0.00055115060929462
5,24300,0.0024548688197514002,0.00054600180651016
5,24600,0.001099261316283934,0.00029995418880716
5,24900,0.001134921271059754,0.00030033558833366
5,25200,0.00017145275433771235,0.00026678899899964
5,25500,0.0001457069974651304,0.0002448577838501032
5,25800,0.00018479644234307041,0.0002437135874526032
5,26100,0.0014843244337895563,0.0006748120787867632
5,26400,0.0014625859665970565,0.0006711887539188633
5,26700,0.0014784148846081779,0.0005956883483515033
5,27000,0.0015577393312111599,0.00060808454806206
5,27300,0.00161207050291104,0.00060255417319288
5,27600,0.00034896663520510003,0.00017736742243290002
5,27900,0.0003972075808471,0.00017717671930570002
5,28200,0.0004233320908709,0.00018118124441922
5,28500,0.0003478220396053168,0.00015257347030320312
5,28800,0.00021683022000438867,0.00012320271017710944
5,29100,0.0006178195881019087,0.00027913327369748946
5,29400,0.0006107653145221487,0.0002774169373699494
5,29700,0.0006349798784679286,0.0004341025305959694
5,30000,0.0017947991822443918,0.0006687560790083663
5,30300,0.0018586850958960798,0.00070213160862434
5,30600,0.0014342401153728,0.00065029532712996
5,30900,0.0026721657542651397,0.0008776769137981
5,31200,0.0029607986704990197,0.0008772958325754
5,31500,0.0018726764625185798,0.00067697112209214
5,31800,0.0018482687313394399,0.0007740145871703599
5,32100,0.0019264434107937197,0.0012815078043486
5,32400,0.0006263531457425594,0.00113515936277486
5,32700,0.0034926590942208394,0.0012246934915362399
5,33000,0.00434552019218982,0.0019623460315751603
5,33300,0.006385455916141439,0.002032287263549
5,33600,0.006340080188719741,0.00141822066860444
5,33900,0.00638336864302846,0.00181851902631762
5,34200,0.0032000202675651597,0.0015686758604394001
5,34500,0.00235802590105284,0.0008272092960420998
5,34800,0.000295777379305943,0.0006606060014258799
5,35100,0.00037260502752790295,0.00065431277422508
5,35400,0.00034972243048074297,0.00027536356857054
5,35700,0.00032111817507226296,0.00037106884390992
5,36000,0.00028546546101034296,0.00037106884390992
5,36300,0.00029671752488498,0.00040901475013241996
5,36600,0.0033975178919339205,0.00115448611838742
5,36900,0.0034657765624485602,0.0010536294542529
5,37200,0.0035239342512332606,0.00094877067755464
5,37500,0.0035744562726687202,0.0009581149080422801
5,37800,0.00358532630946266,0.00092131320476324
5,38100,0.00039511328579283996,0.00018633043849918001
5,38400,0.0035288906409833,0.00044951858784744
5,38700,0.0034615787263775183,0.00045123490126344003
5,39000,0.003420780802735979,0.0005034782679400001
5,39300,0.0036077673360769185,0.0004826908936765648
5,39600,0.003641897565866679,0.0004784955188864248
5,39900,0.0006419006271248584,0.00019776188715488053
5,40200,0.0019846110772346803,0.0004432336506039806
5,40500,0.0019935720820889397,0.0003816460534397805
5,40800,0.00178808706317912,0.0003972844629070757
5,41100,0.00183117054426222,0.0003942332259641557
5,41400,0.00169796202942934,0.00115362667918096
5,41700,0.0003546794262933767,0.0016471423560227398
5,42000,0.0025320796497652768,0.002011624943687
5,42300,0.002523497297083626,0.0020110528283046603
5,42600,0.002431027968799006,0.0021622237668377604
5,42900,0.0055642334223737055,0.00216222376683776
5,43200,0.005635358568579468,0.00142418982763602
5,43500,0.0038272979390620485,0.0018011738043690602
5,43800,0.0038417923649127,0.0019037470020298202
5,44100,0.003820623268150642,0.0017560087017844598
5,44400,0.003820623268150642,0.00128801394213052
5,44700,0.003816619575220402,0.00128419991049874
5,45000,0.006052700623706641,0.0007114343631155999
5,45300,0.009265225381417042,0.00135280688468922
5,45600,0.00933692425454852,0.00135585806926402
5,45900,0.006113719495424312,0.0010888700626539
5,46200,0.006945336555966032,0.0012299408145286799
5,46500,0.0042722217892533785,0.0010602862800601401
5,46800,0.0015844120129575583,0.00042863451081748
5,47100,0.0015622948894194783,0.00043759709631512
5,47400,0.0017569246674062847,0.0006242022355844601
5,47700,0.0009914535889799848,0.00051345102599986
5,48000,0.002750146536870379,0.0008571853910555
5,48300,0.0022164680213044427,0.0007328766399695093
5,48600,0.0042125696380645224,0.0007416481432635693
5,48900,0.004279626326359043,0.0012900257702582892
5,49200,0.004146358890968099,0.0013645656044168693
5,49500,0.0024856719798462797,0.0010345614521277294
5,49800,0.002491202718595976,0.0011531521708264
5,50100,0.001273257034140576,0.0013155461566855399
5,50400,0.001032930000405196,0.00058475867720762
5,50700,0.0010325485641451023,0.00052890407038844
5,51000,0.0009639112430724223,0.00062193956472526
5,51300,0.0010880265560880022,0.0005965876520276999
5,51600,0.0034869266120335627,0.0011522051325114399
5,51900,0.005528960014379622,0.00137233419227918
5,52200,0.00554269126145878,0.00144896349515608
5,52500,0.005514466862181635,0.0013284666326278708
5,52800,0.005420863220416215,0.0013747838648942106
5,53100,0.0022424724999061153,0.0006470474478058108
5,53400,0.00018975966642791528,0.0011577058675159909
5,53700,0.00019757842754619526,0.0011247321792056306
5,54000,0.002076082611540319,0.00140907977146034
5,54300,0.002035462922770635,0.00127638942219882
5,54600,0.002016012956363695,0.00132634394858646
5,54900,0.002016012956363695,0.0006956451688480599
5,55200,0.0027142720174106556,0.00073509859606362
5,55500,0.0008946912796057556,0.00050929256611384
5,55800,0.0009499930512356992,0.00052988821911436
5,56100,0.0009744005497071592,0.0005800208659755401
5,56400,0.0009831729813884992,0.00121071964571394
5,56700,0.0003156139038600593,0.0010921453173947603
5,57000,0.0002605047984479593,0.0010408508712628402
5,57300,0.0034312685974495992,0.0017693500495850403
5,57600,0.0056682591384052995,0.0016416109228485389
5,57900,0.00593068197501254,0.0011960871104733988
5,58200,0.0077926364174033,0.001924395598214419
5,58500,0.00848259689210144,0.0020860524370166587
5,58800,0.007413370149682319,0.002086052437016659
5,59100,0.005150827935677,0.00209844861308636
5,59400,0.004984304633277798,0.0019306172613537003
5,59700,0.0030680022867369742,0.00127742671824688
5,60000,0.0023742274712617107,0.0011622977382098002
5,60300,0.0006117943093105904,0.00039985273962360907
5,60600,0.0012188120318644704,0.000707984416791709
5,60900,0.002843431209598191,0.001321339580899509
5,61200,0.005070801442202956,0.001481014447164549
5,61500,0.00544197713498888,0.002183390709502949
5,61800,0.00551505679643832,0.00234677360218256
5,62100,0.004888014959112379,0.00218790782683064
5,62400,0.003396396934320099,0.00160123221183992
5,62700,0.0011724596378771103,0.0013500393463917603
5,63000,0.00210156492890893,0.00081537861785926
5,63300,0.00486014517182973,0.0014144407237658401
5,63600,0.00491601697976523,0.0012760446825463801
5,63900,0.006000347601371731,0.0016836084506752003
5,64200,0.006487607748304719,0.00242831699296514
5,64500,0.0053364133302459,0.0022224646700087602
5,64800,0.0021309446891643194,0.00149205857587496
5,65100,0.0020987201930432993,0.0016639907552199198
5,65400,0.0007721393789768793,0.00110011040757544
5,65700,0.0015802212863778593,0.00110011040757544
5,66000,0.004653767322352179,0.0018406234590643202
5,66300,0.00469991200137942,0.00188161814276942
5,66600,0.0047065861399037,0.0018608492655801002
5,66900,0.00471593088718006,0.0019598004140448403
5,67200,0.004576420683631019,0.00138512943513384
5,67500,0.0013818217891392193,0.00063031321267354
5,67800,0.0045411457511935595,0.00097852433785696
5,68100,0.004505484198305443,0.00090400538683536
5,68400,0.0068974349953183235,0.00098633203038576
5,68700,0.005761436733113283,0.0009417397494297399
5,69000,0.007886808885185963,0.00117904004358826
5,69300,0.005125945306997323,0.00152024032883354
5,69600,0.008350294385813941,0.00217571831160916
5,69900,0.005979701371730919,0.0020081707716353603
5,70200,0.005955099800346057,0.0019191470430546802
5,70500,0.0038434570101399377,0.00202617356514252
5,70800,0.0033843580327776366,0.00202617356514252
5,71100,0.00043937423530295683,0.0014031461855082401
5,71400,0.0016624894153173969,0.00172115716948734
5,71700,0.0016823234767105188,0.0017850218912057
5,72000,0.0021388596676297387,0.0015684338363845401
5,72300,0.0024601491630442196,0.0009463117578480401
5,72600,0.00222254730920116,0.0011855022340730198
5,72900,0.00311962348747528,0.00112913931745224
5,73200,0.0031232468054334596,0.00113447634095642
5,73500,0.00584758014713948,0.0017615538019915202
5,73800,0.005550319463443339,0.0016509814634203001
5,74100,0.00873290511476108,0.00152720765324442
5,74400,0.0066357852270517185,0.00141081367253802
5,74700,0.006674302759798639,0.0013223531885287
5,75000,0.00371440345559738,0.00067116413367138
5,75300,0.0037185986663830404,0.0006713548282525599
5,75600,0.0005798647620181201,0.00117896554183774
5,75900,0.00055469575304322,0.00103542767041638
5,76200,0.000495390925319704,0.0010548770805139398
5,76500,0.001328192270626544,0.00113330058798812
5,76800,0.004519930803673485,0.0014377984683511202
5,77100,0.005276668149749945,0.000748720701107
5,77400,0.005242341668597229,0.00077293683489736
5,77700,0.005493361050719044,0.00073403612312052
5,78000,0.004932649233317645,0.0007041187531255
5,78300,0.0018095471053119038,0.0005589779630526001
5,78600,0.001266973142140624,0.0006198347020179601
5,78900,0.0016665116243593802,0.0005616729098053563
