cluster,start_time,cpu,memory
7,100,0.007592866232372174,0.0015685171583580122
7,120,0.02322669490787522,0.0018579378809977865
7,265,0.0003813969854847829,0.005819520510963802
7,325,0.0003156163866383451,0.002118725594615664
7,335,0.0324086198984507,0.0013018713138820569
7,360,0.030682876316626563,0.007252082350423486
7,380,0.0005011602979657115,0.005086942991921425
7,425,0.0006111184658822838,0.005273242396302164
7,435,0.001179952386008007,0.0046659165093485494
7,490,0.011680780857712273,0.0018883983480733287
7,535,0.0006282739690822059,0.005037947384609345
7,589,9.059495621161992e-05,0.0004099958962495509
7,710,0.00047672350749255603,0.0033741230166407445
7,830,0.0006339924047469611,0.0034957747431048018
7,885,0.00017164664482489044,0.0006254147389870917
7,900,0.013157685654841695,0.013428534989274439
7,1070,0.02789702898113773,0.004681104152682225
7,1085,0.00016895534711539368,0.0007733000638948322
7,1120,0.00598941285726719,0.0034988158466604624
7,1145,0.0005129452033391235,0.00026317947657136174
7,1150,0.006933912581442676,0.005523656909511115
7,1260,0.0205395646372213,0.013187803868833883
7,1320,0.0012199586727155388,0.0014561536489559942
7,1330,0.0053718980237371095,0.0017646469283438245
7,1350,0.023912249115860547,0.0027846629259853364
7,1365,0.006600483257791608,0.006509528689535717
7,1400,0.007615581029170364,0.005060720289408201
7,1420,0.0040506230291389245,0.005083492675613673
7,1430,0.02641202722323874,0.013428534989274439
7,1481,0.0030851408402669343,0.0009837078952280485
7,1485,0.0043013438528166,0.0016484970491709673
7,1490,0.006077381479826293,0.010050641029236125
7,1580,0.0003079893706034603,0.00021073981673065074
7,1585,0.004772225169048342,0.0010885034344636597
7,1705,0.0003804436743731315,0.0010446811813259753
7,1753,0.0011551857873847164,0.0008808070439185425
7,1817,0.00010966653279268337,9.154854367919205e-05
7,1860,0.0026477063295991974,0.003606008838622137
7,1864,0.00023552981682726644,0.00024125049880885
7,1865,0.010684900100016353,0.0013475870799243474
7,1974,0.0008226824390422942,0.00031656975955254396
7,2045,0.010866043112919967,0.0018674568766295912
7,2085,0.0059484593069299325,0.004764632068139791
7,2241,0.002137758531112846,0.0031421834111530424
7,2247,0.029646499397250024,0.013428534989274439
7,2335,0.00014208737825488843,0.002088272142714538
7,2445,0.0004986473222371996,0.004096213309299093
7,2560,0.005250474330789867,0.013428534989274439
7,2565,0.0324086198984507,0.013428534989274439
7,2800,0.02765957684146871,0.013428534989274439
7,2905,0.00026222605275493004,0.0005119920176256615
7,2970,0.0033703211617157223,0.000888429692331544
7,3080,0.001796407417933395,0.00035497631253236323
7,3120,0.0324086198984507,0.013428534989274439
7,3155,0.006645957439832596,0.013428534989274439
7,3190,0.0006587719147620102,0.00045956540414887864
7,3195,0.0011037455071572098,0.0007636015095867968
7,3286,0.0013323487234569893,0.0004938813164407744
7,3365,0.0028683493908896658,0.010745284750256616
7,3430,0.015684458747492133,0.0007140470706901444
7,3454,0.00014399445407831669,0.0004109491791891705
7,3685,0.011364017273825076,0.00641098523747885
7,3695,0.0021225322108954247,0.0007445424006186233
7,3745,0.01856440313918315,0.013428534989274439
7,3805,0.003830240702909449,0.003628814375807554
7,3920,0.0324086198984507,0.013428534989274439
7,3930,0.007691293292321788,0.005698151161126963
7,4005,0.002255754652603053,0.013428534989274439
7,4040,0.031067542918993718,0.013428534989274439
7,4120,0.011047153318975099,0.006304850658733497
7,4190,0.0020958855926352044,0.000883665543882575
7,4280,0.01363946825976449,0.013428534989274439
7,4450,0.0053339547034643746,0.0025411715630188395
7,4456,4.4821688364211996e-05,0.0004347809573412289
7,4500,0.00026699316274694465,0.0010694505168898152
7,4575,0.00465072863534686,0.005902953394945682
7,4670,0.00027557390346513857,0.00040618275540356283
7,4697,0.00016878610882718837,0.0004967409226444059
7,4750,0.009672914785614124,0.0019778706045947693
7,4819,0.00010680581949289155,9.536738616591883e-07
7,4900,0.03195467075314487,0.013428534989274439
7,5005,0.005144216503662451,0.003001472516665112
7,5385,0.004620352195311414,0.0007550249555032325
7,5395,0.018534446426630543,0.004119007669975248
7,5430,0.02080860282732028,0.0017360867334471131
7,5440,0.015429063521994605,0.013428534989274439
7,5539,0.003575600646652878,0.0007083290927958314
7,5640,0.000230762556843304,0.0007073760933013975
7,5695,0.00020978634291566367,0.0006978460484052839
7,5725,0.004248165900383142,0.0013152052948660925
7,5745,0.0006845038329683333,0.0013837772459173508
7,5750,0.024061220468944905,0.0012809175559676748
7,5836,0.0004662380348764632,0.0005529781828942896
7,5850,0.0002536451975010343,9.536288445621604e-05
7,5895,0.0004919749077620389,0.0015666127972759154
7,5905,0.010866043112919967,0.013428534989274439
7,5920,0.003936638234587089,0.0008941466405102828
7,5925,0.01333265325804777,0.013428534989274439
7,6100,0.00020597243856456627,0.00015639035828102067
7,6155,8.487341231019795e-05,8.773418835291701e-05
7,6190,0.013549151700161903,0.0007188120272933112
7,6205,0.0039214392802748525,0.0062821060691017755
7,6545,0.006016714292414327,0.006956642351001674
7,6780,0.011807823769597003,0.00827935942037676
7,6875,0.009375426219802188,0.0014235537708519753
7,6925,0.0324086198984507,0.013428534989274439
7,7137,0.0003156163866383451,0.0005081792656861576
7,7180,0.004620352195311414,0.0010732611294457883
7,7249,0.00028320116673637526,0.0002860613754648762
7,7585,0.0063930408160297785,0.0007579782516994407
7,8040,0.00011062010207402119,0.00014780859481439325
7,8060,0.0015037668469625686,0.011922057210784308
7,8062,0.0056147011874411405,0.0037694370303488945
7,8150,0.0007817073266527864,0.0007035640862415558
7,8395,0.0324086198984507,0.013428534989274439
