cluster,start_time,cpu,memory
4,5,0.0002383901619088335,0.0003804436743731315
4,95,0.0004109491791891705,0.00021360023272095016
4,285,0.015068394477013702,0.009506670027608544
4,350,0.0044380741752574095,0.0031117611116051294
4,405,0.0006311331910021468,0.0019512201312617493
4,480,0.0005882440037885591,0.004832967900819523
4,535,0.01696087682172613,0.011204703104180556
4,570,0.0003632839189564243,0.0005005537181956407
4,690,0.0009665584886447331,0.0001802282037223272
4,710,0.002293814947727176,0.0012409137079731525
4,845,0.002263366827515645,0.0010408704598611294
4,875,0.0016313590396361019,0.011204703104180556
4,960,0.0001649720481016159,0.0009722749901839168
4,1065,0.00017450717263994974,0.00028987497437724243
4,1115,0.009521784329517011,0.008175716081776124
4,1335,0.002598245170866353,0.0033361038169403188
4,1590,0.009267194514864165,0.006914284221553727
4,1650,0.0013952054472900022,0.0031383806743233416
4,1733,8.105903152246648e-05,9.536738616591883e-07
4,1805,0.013895320890045939,0.008100040487875786
4,1823,9.536738616591883e-07,9.536738616591883e-07
4,1830,0.00542501625354665,0.003442553933755789
4,1880,0.013729776663022783,0.004529217338443981
4,1935,5.626520175181711e-05,0.0007826602553122589
4,1945,0.005440192372406304,0.0010408704598611294
4,1981,0.0003289635247261272,0.0003537505942665665
4,2140,0.000281294356372479,0.0005615564700105651
4,2260,0.0018122454406137118,0.003472966171642658
4,2305,0.00036900387014618977,0.00042524831423473527
4,2390,0.0005663221532784986,0.0026286830965240697
4,2445,0.0002040654809343038,0.0004014163088990512
4,2475,0.0008312584128799092,0.0018255726180605172
4,2545,0.01696087682172613,0.010231898959766825
4,2760,0.0022253053734873837,0.0018465149666314436
4,2800,0.008690158301591892,0.011204703104180556
4,2910,0.01696087682172613,0.011204703104180556
4,2940,0.00010775939150212028,0.0013113956041558284
4,2945,0.01696087682172613,0.0009541726232036642
4,2980,0.01696087682172613,0.011204703104180556
4,3105,0.00020883286819156342,0.0011151769092187973
4,3110,0.001282822461193878,0.0028455265040978014
4,3195,0.015924771154776602,0.010398023205982551
4,3205,0.0001449479906261807,0.00015639035828102067
4,3285,0.0003470772129071072,0.002133951972793513
4,3500,0.0006540066720610426,0.0024764842027162246
4,3705,0.0053643094748573325,0.00043573421665397667
4,3770,6.294052408646912e-05,1.9073468138254095e-06
4,3940,0.0012904420458122595,0.0029216007678307104
4,3976,0.0032220375443123162,0.00022504181486305357
4,4085,7.43838301339998e-05,0.00014018029879451507
4,4239,0.005136626226807067,0.0009446449300105573
4,4615,0.00024029705408456944,0.00037758373558535274
4,4680,0.002655315521503054,0.003723831849592457
4,4717,0.0003346836722296797,0.000806483176680116
4,4795,0.00016878610882718837,0.01003553471857456
4,4860,0.00800922221517691,0.011204703104180556
4,4927,0.00879604003179828,0.005660220218197105
4,4955,0.0024117926576883264,0.0033132916032801362
4,5002,6.389413792531323e-05,9.536738616591883e-07
4,5095,0.0008550801765396012,0.001193287992744972
4,5160,0.0006273208932921895,0.0012561534578129539
4,5165,0.0012961566961756793,0.002004520367698988
4,5330,0.010775475708067046,0.0025183412077775203
4,5495,0.00010203794580720649,0.00044812650502840524
4,5525,0.01696087682172613,0.00764586662231602
4,5595,0.00016878610882718837,0.000717859037789061
4,5725,9.917721068409996e-05,0.0005520250353389462
4,5985,0.004483646795235219,0.009249691937355519
4,6195,0.0008322112943219238,0.003974634609737471
4,6205,5.9126059637273164e-05,0.0001268306407362725
4,6210,0.004908891127289423,0.0004509862420755857
4,6390,0.0001449479906261807,0.0006968930389204569
4,6445,0.00022408835468455622,0.002069238264313799
4,6845,0.01696087682172613,0.001400919499000281
4,6880,0.0001621114930108986,0.0006835508107681576
4,7033,0.000436687475058022,0.0009455977034148405
4,7055,0.00034326383213531243,0.003047110651898828
